tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
38997,39297,39897,128852.0,96747,32105.0,32105.0,32105.0,39297,39597,39897,71006.25,32495,38511.25,38511.25,38511.25,39597,39897,39897,-23380.5,-56589,33208.5,33208.5,33208.5,0,2160.764,2161,True,True,3410.0,2.747985,3.004413,9.274769,1,True,True,False
40005,40305,40905,128792.0,96747,32045.0,32045.0,32045.0,40305,40605,40905,71018.25,32495,38523.25,38523.25,38523.25,40605,40905,40905,-23375.0,-56589,33214.0,33214.0,33214.0,0,2160.764,2161,True,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
41014,41314,41914,128878.8,96747,32131.75,32066.69,32045.0,41314,41614,41914,71015.5,32495,38520.5,38522.56,38523.25,41614,41914,41914,-23375.0,-56589,33214.0,33214.0,33214.0,0,2160.764,2161,False,True,3409.9,2.747905,3.004325,9.274496,1,True,True,False
42022,42322,42922,128880.5,96747,32133.5,32088.81,32050.39,42322,42622,42922,71011.75,32495,38516.75,38520.94,38523.08,42622,42922,42922,-23386.25,-56589,33202.75,33211.19,33214.0,0,2160.764,2161,False,True,3410.2,2.748147,3.004589,9.275313,1,True,True,False
43031,43331,43931,128825.5,96747,32078.5,32097.19,32059.94,43331,43631,43931,70956.0,32495,38461.0,38505.38,38522.55,43631,43931,43931,-23396.0,-56589,33193.0,33205.94,33213.3,0,2160.764,2161,False,True,3409.7,2.747744,3.004149,9.273953,1,True,True,False
44040,44340,44940,128834.0,96747,32087.0,32107.69,32069.2,44340,44640,44940,70986.5,32495,38491.5,38497.44,38518.28,44640,44940,44940,-23371.0,-56589,33218.0,33206.94,33211.47,0,2160.764,2161,False,True,3410.2,2.748147,3.004589,9.275313,1,True,True,False
45049,45349,45949,128803.5,96747,32056.5,32088.88,32078.76,45349,45649,45949,70963.5,32495,38468.5,38484.44,38513.1,45649,45949,45949,-23331.75,-56589,33257.25,33217.75,33210.35,0,2160.764,2161,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
46058,46358,46958,128826.3,96747,32079.25,32075.31,32081.28,46358,46658,46958,70952.5,32495,38457.5,38469.63,38505.98,46658,46958,46958,-23359.75,-56589,33229.25,33224.38,33212.19,0,2160.764,2161,False,True,3409.9,2.747905,3.004325,9.274496,1,True,True,False
47067,47367,47967,128816.3,96747,32069.25,32073.0,32079.79,47367,47667,47967,70954.0,32495,38459.0,38469.13,38496.94,47667,47967,47967,-23350.75,-56589,33238.25,33235.69,33215.21,0,2160.764,2161,False,True,3409.2,2.747341,3.003708,9.272594,1,True,True,False
48077,48377,48977,128772.8,96747,32025.75,32057.69,32078.11,48377,48677,48977,70951.75,32495,38456.75,38460.44,38490.03,48677,48977,48977,-23362.25,-56589,33226.75,33237.88,33220.3,0,2160.764,2161,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
49086,49386,49986,128827.8,96747,32080.75,32063.75,32073.03,49386,49686,49986,70963.5,32495,38468.5,38460.44,38482.68,49686,49986,49986,-23368.5,-56589,33220.5,33228.69,33224.67,0,2160.764,2161,False,True,3410.2,2.748147,3.004589,9.275313,1,True,True,False
50095,50395,50995,128809.5,96747,32062.5,32059.56,32070.73,50395,50695,50995,70960.0,32495,38465.0,38462.31,38477.15,50695,50995,50995,-23360.5,-56589,33228.5,33228.5,33225.67,0,2160.764,2161,False,True,3409.4,2.747502,3.003884,9.273136,1,True,True,False
51106,51406,52006,128792.3,96747,32045.25,32053.56,32067.95,51406,51706,52006,70940.0,32495,38445.0,38458.81,38473.46,51706,52006,52006,-23352.25,-56589,33236.75,33228.13,33226.38,0,2160.764,2161,False,True,3411.3,2.749033,3.005558,9.278305,1,True,True,False
52115,52415,53015,128829.3,96747,32082.25,32067.69,32064.38,52415,52715,53015,70947.0,32495,38452.0,38457.63,38469.82,52715,53015,53015,-23343.75,-56589,33245.25,33232.75,33226.81,0,2160.764,2161,False,True,3410.7,2.748549,3.00503,9.276673,1,True,True,False
53124,53424,54024,128818.5,96747,32071.5,32065.38,32065.2,53424,53724,54024,70944.5,32495,38449.5,38452.88,38466.79,53724,54024,54024,-23358.75,-56589,33230.25,33235.19,33228.29,0,2160.764,2161,False,True,3409.9,2.747905,3.004325,9.274496,1,True,True,False
