tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
29514,29814,30414,125448.8,96805,28643.75,28619.31,28614.83,29814,30114,30414,94834.0,32614,62220.0,62229.25,62235.29,30114,30414,30414,8254.0,-56538,64792.0,64817.88,64796.25,0,3227.582,3227.5,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
30522,30822,31422,125341.0,96805,28536.0,28601.75,28615.94,30822,31122,31422,94824.5,32614,62210.5,62227.19,62233.79,31122,31422,31422,8254.5,-56538,64792.5,64809.75,64801.62,0,3227.582,3227.5,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
31532,31832,32432,125436.8,96805,28631.75,28610.69,28612.41,31832,32132,32432,94845.0,32614,62231.0,62222.63,62232.15,32132,32432,32432,8218.75,-56538,64756.75,64792.69,64803.64,0,3227.582,3227.5,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
32543,32843,33443,125423.5,96805,28618.5,28607.5,28611.99,32843,33143,33443,94850.75,32614,62236.75,62224.56,62229.78,33143,33443,33443,8211.25,-56538,64749.25,64772.63,64800.92,0,3227.582,3227.5,False,True,3409.6,2.747663,3.004061,9.273681,1,True,True,False
33552,33852,34452,125403.3,96805,28598.25,28596.13,28610.87,33852,34152,34452,94835.5,32614,62221.5,62224.94,62228.48,34152,34452,34452,8249.75,-56538,64787.75,64771.56,64793.89,0,3227.582,3227.5,False,True,3410.0,2.747985,3.004413,9.274769,1,True,True,False
34561,34861,35461,125467.8,96805,28662.75,28627.81,28607.21,34861,35161,35461,94858.25,32614,62244.25,62233.38,62227.61,35161,35461,35461,8231.75,-56538,64769.75,64765.88,64788.34,0,3227.582,3227.5,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
35571,35871,36471,125438.3,96805,28633.25,28628.19,28612.33,35871,36171,36471,94846.5,32614,62232.5,62233.75,62229.04,36171,36471,36471,8222.75,-56538,64760.75,64766.88,64782.76,0,3227.582,3227.5,False,True,3410.9,2.74871,3.005206,9.277216,1,True,True,False
36580,36880,37480,125421.0,96805,28616.0,28627.56,28616.27,36880,37180,37480,94808.5,32614,62194.5,62223.19,62230.21,37180,37480,37480,8228.75,-56538,64766.75,64771.25,64778.81,0,3227.582,3227.5,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
37589,37889,38489,125470.3,96805,28665.25,28644.31,28619.08,37889,38189,38489,94838.5,32614,62224.5,62223.94,62228.46,38189,38489,38489,8234.25,-56538,64772.25,64767.38,64776.93,0,3227.582,3227.5,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
38599,38899,39499,125442.0,96805,28637.0,28637.88,28625.35,38899,39199,39499,94825.0,32614,62211.0,62215.63,62227.34,39199,39499,39499,8243.0,-56538,64781.0,64770.19,64774.56,0,3227.582,3227.5,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
39607,39907,40507,125492.0,96805,28687.0,28651.31,28628.46,39907,40207,40507,94840.5,32614,62226.5,62214.13,62224.43,40207,40507,40507,8261.25,-56538,64799.25,64779.81,64773.47,0,3227.582,3227.5,False,True,3409.2,2.747341,3.003708,9.272594,1,True,True,False
40616,40916,41516,125459.8,96805,28654.75,28661.0,28634.14,40916,41216,41516,94819.0,32614,62205.0,62216.75,62221.87,41216,41516,41516,8258.25,-56538,64796.25,64787.19,64775.05,0,3227.582,3227.5,False,True,3409.7,2.747744,3.004149,9.273953,1,True,True,False
41625,41925,42525,125398.5,96805,28593.5,28643.06,28640.82,41925,42225,42525,94821.5,32614,62207.5,62212.5,62220.6,42225,42525,42525,8261.75,-56538,64799.75,64794.06,64778.07,0,3227.582,3227.5,False,True,3409.0,2.74718,3.003532,9.272049,1,True,True,False
42636,42936,43536,125464.0,96805,28659.0,28648.56,28641.38,42936,43236,43536,94778.5,32614,62164.5,62200.88,62218.59,43236,43536,43536,8286.0,-56538,64824.0,64804.81,64782.04,0,3227.582,3227.5,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
43644,43944,44544,125396.3,96805,28591.25,28624.63,28643.16,43944,44244,44544,94824.5,32614,62210.5,62196.88,62214.18,44244,44544,44544,8261.75,-56538,64799.75,64804.94,64787.7,0,3227.582,3227.5,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
