tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
73800,74100,74700,233741.5,93560,140181.5,139988.8,139520.9,74100,74400,74700,185550.0,29800,155750.0,155841.1,155962.8,74400,74700,74700,62835.5,-54091,116926.5,116762.6,116751.4,0,8569.928,8570,False,True,3414.0,2.751209,3.007937,9.285648,1,True,True,False
74809,75109,75709,233534.5,93560,139974.5,140027.1,139637.2,75109,75409,75709,185398.5,29800,155598.5,155766.4,155932.6,75409,75709,75709,62584.25,-54091,116675.3,116754.2,116754.1,0,8569.928,8570,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
75818,76118,76718,233767.5,93560,140207.5,140085.6,139734.1,76118,76418,76718,185468.8,29800,155668.8,155717.1,155891.3,76418,76718,76718,62477.0,-54091,116568.0,116726.8,116754.2,0,8569.928,8570,False,True,3412.2,2.749758,3.006351,9.280753,1,True,True,False
76829,77129,77729,233926.3,93560,140366.3,140182.4,139821.4,77129,77429,77729,185578.3,29800,155778.3,155698.9,155848.0,77429,77729,77729,62552.25,-54091,116643.3,116703.3,116747.3,0,8569.928,8570,False,True,3413.4,2.750725,3.007409,9.284017,1,True,True,False
77838,78138,78738,233986.0,93560,140426.0,140243.6,139911.2,78138,78438,78738,185500.3,29800,155700.3,155686.4,155810.9,78438,78738,78738,62571.0,-54091,116662.0,116637.1,116736.4,0,8569.928,8570,False,True,3411.9,2.749516,3.006087,9.279936,1,True,True,False
78846,79146,79746,234006.8,93560,140446.8,140361.6,139993.8,79146,79446,79746,185385.3,29800,155585.3,155683.1,155780.0,79446,79746,79746,62548.0,-54091,116639.0,116628.1,116711.7,0,8569.928,8570,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
79857,80157,80757,234072.5,93560,140512.5,140437.9,140085.2,80157,80457,80757,185293.8,29800,155493.8,155639.4,155755.9,80457,80757,80757,62533.0,-54091,116624.0,116642.1,116690.9,0,8569.928,8570,False,True,3414.0,2.751209,3.007937,9.285648,1,True,True,False
80866,81166,81766,234098.5,93560,140538.5,140480.9,140172.8,81166,81466,81766,185366.8,29800,155566.8,155586.5,155727.0,81466,81766,81766,62482.5,-54091,116573.5,116624.6,116678.8,0,8569.928,8570,False,True,3412.7,2.750161,3.006792,9.282113,1,True,True,False
81875,82175,82775,234251.5,93560,140691.5,140547.3,140249.4,82175,82475,82775,185364.3,29800,155564.3,155552.5,155692.0,82475,82775,82775,62479.5,-54091,116570.5,116601.8,116665.3,0,8569.928,8570,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
82885,83185,83785,234322.0,93560,140762.0,140626.1,140323.4,83185,83485,83785,185285.3,29800,155485.3,155527.5,155657.4,83485,83785,83785,62508.5,-54091,116599.5,116591.9,116649.5,0,8569.928,8570,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
83894,84194,84794,234301.3,93560,140741.3,140683.3,140398.7,84194,84494,84794,185338.0,29800,155538.0,155538.6,155625.1,84494,84794,84794,62536.75,-54091,116627.8,116592.8,116635.2,0,8569.928,8570,False,True,3408.8,2.747018,3.003356,9.271505,1,True,True,False
84903,85203,85803,234449.8,93560,140889.8,140771.1,140469.4,85203,85503,85803,185306.8,29800,155506.8,155523.6,155603.6,85503,85803,85803,62492.5,-54091,116583.5,116595.3,116624.7,0,8569.928,8570,False,True,3413.1,2.750484,3.007144,9.2832,1,True,True,False
85912,86212,86812,234462.3,93560,140902.3,140823.8,140544.4,86212,86512,86812,185250.5,29800,155450.5,155495.1,155583.7,86512,86812,86812,62411.5,-54091,116502.5,116578.3,116617.4,0,8569.928,8570,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
86923,87223,87823,234469.3,93560,140909.3,140860.6,140613.8,87223,87523,87823,185307.8,29800,155507.8,155500.8,155561.7,87523,87823,87823,62523.25,-54091,116614.3,116582.0,116607.7,0,8569.928,8570,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
87932,88232,88832,234590.8,93560,141030.8,140933.0,140675.2,88232,88532,88832,185254.5,29800,155454.5,155479.9,155546.5,88532,88832,88832,62520.75,-54091,116611.8,116578.0,116601.3,0,8569.928,8570,False,True,3412.5,2.75,3.006616,9.281569,1,True,True,False
