tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
89581,89881,90481,210858.0,94804,116054.0,116054.0,116054.0,89881,90181,90481,124369.8,30718,93651.75,93651.75,93651.75,90181,90481,90481,45647.25,-54882,100529.3,100529.3,100529.3,0,6497.736,6498,True,True,3410.7,2.748549,3.00503,9.276673,1,True,True,False
90589,90889,91489,211195.3,94804,116391.3,116138.3,116054.0,90889,91189,91489,124426.3,30718,93708.25,93665.88,93651.75,91189,91489,91489,45643.0,-54882,100525.0,100528.2,100529.3,0,6497.736,6498,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
91598,91898,92498,211365.5,94804,116561.5,116265.2,116075.0,91898,92198,92498,124320.3,30718,93602.25,93653.5,93655.27,92198,92498,92498,45658.0,-54882,100540.0,100530.9,100529.0,0,6497.736,6498,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
92606,92906,93506,211461.8,94804,116657.8,116416.1,116122.2,92906,93206,93506,124265.8,30718,93547.75,93627.5,93654.83,93206,93506,93506,45666.75,-54882,100548.8,100535.8,100529.5,0,6497.736,6498,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
93615,93915,94515,211631.0,94804,116827.0,116609.4,116195.3,93915,94215,94515,124186.5,30718,93468.5,93581.69,93648.04,94215,94515,94515,45646.75,-54882,100528.8,100535.6,100531.0,0,6497.736,6498,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
94623,94923,95523,211721.8,94804,116917.8,116741.0,116298.2,94923,95223,95523,124071.0,30718,93353.0,93492.88,93631.55,95223,95523,95523,45715.0,-54882,100597.0,100553.6,100532.2,0,6497.736,6498,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
95631,95931,96531,211802.0,94804,116998.0,116850.1,116408.2,95931,96231,96531,124092.0,30718,93374.0,93435.81,93597.09,96231,96531,96531,45669.25,-54882,100551.3,100556.4,100537.5,0,6497.736,6498,False,True,3413.6,2.750886,3.007585,9.28456,1,True,True,False
96640,96940,97540,211941.5,94804,117137.5,116970.1,116518.1,96940,97240,97540,123969.5,30718,93251.5,93361.75,93557.02,97240,97540,97540,45695.0,-54882,100577.0,100563.5,100542.2,0,6497.736,6498,False,True,3413.3,2.750645,3.00732,9.283745,1,True,True,False
97649,97949,98549,211951.5,94804,117147.5,117050.2,116630.4,97949,98249,98549,123875.0,30718,93157.0,93283.88,93508.49,98249,98549,98549,45794.0,-54882,100676.0,100600.3,100547.5,0,6497.736,6498,False,True,3413.4,2.750725,3.007409,9.284017,1,True,True,False
98657,98957,99557,211999.8,94804,117195.8,117119.7,116734.7,98957,99257,99557,123903.5,30718,93185.5,93242.0,93452.67,99257,99557,99557,45702.25,-54882,100584.3,100597.1,100560.6,0,6497.736,6498,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
99668,99968,100568,212090.8,94804,117286.8,117191.9,116830.4,99968,100268,100568,123860.5,30718,93142.5,93184.13,93400.31,100268,100568,100568,45676.75,-54882,100558.8,100599.0,100569.7,0,6497.736,6498,False,True,3413.3,2.750645,3.00732,9.283745,1,True,True,False
100678,100978,101578,212024.8,94804,117220.8,117212.7,116920.2,100978,101278,101578,123839.5,30718,93121.5,93151.63,93346.59,101278,101578,101578,45670.25,-54882,100552.3,100592.8,100577.0,0,6497.736,6498,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
101688,101988,102588,212061.8,94804,117257.8,117240.3,116992.9,101988,102288,102588,123797.5,30718,93079.5,93132.25,93298.13,102288,102588,102588,45681.5,-54882,100563.5,100564.7,100580.9,0,6497.736,6498,False,True,3413.3,2.750645,3.00732,9.283745,1,True,True,False
102699,102999,103599,212089.3,94804,117285.3,117262.6,117054.4,102999,103299,103599,123771.3,30718,93053.25,93099.19,93256.91,103299,103599,103599,45641.0,-54882,100523.0,100549.4,100576.9,0,6497.736,6498,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
103709,104009,104609,212012.5,94804,117208.5,117243.1,117106.1,104009,104309,104609,123750.5,30718,93032.5,93071.69,93217.71,104309,104609,104609,45695.75,-54882,100577.8,100554.1,100570.0,0,6497.736,6498,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
