tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
61750,62050,62650,351829.5,92954,258875.5,258875.5,258875.5,62050,62350,62650,179949.0,28881,151068.0,151068.0,151068.0,62350,62650,62650,59589.25,-53317,112906.3,112906.3,112906.3,0,10491.24,10491,True,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
62759,63059,63659,352017.5,92954,259063.5,259063.5,259063.5,63059,63359,63659,180271.3,28881,151390.3,151390.3,151390.3,63359,63659,63659,59058.5,-53317,112375.5,112375.5,112375.5,0,10491.24,10491,True,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
63768,64068,64668,352037.8,92954,259083.8,259083.8,259083.8,64068,64368,64668,180436.3,28881,151555.3,151555.3,151555.3,64368,64668,64668,59105.0,-53317,112422.0,112422.0,112422.0,0,10491.24,10491,True,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
64777,65077,65677,352061.8,92954,259107.8,259089.8,259083.8,65077,65377,65677,180614.5,28881,151733.5,151599.8,151555.3,65377,65677,65677,59172.75,-53317,112489.8,112438.9,112422.0,0,10491.24,10491,False,True,3412.5,2.75,3.006616,9.281569,1,True,True,False
65786,66086,66686,352138.8,92954,259184.8,259115.0,259085.3,66086,66386,66686,180713.0,28881,151832.0,151669.0,151566.3,66386,66686,66686,59202.5,-53317,112519.5,112463.3,112426.2,0,10491.24,10491,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
66794,67094,67694,352162.5,92954,259208.5,259146.2,259092.7,67094,67394,67694,180743.8,28881,151862.8,151745.9,151591.8,67394,67694,67694,59180.75,-53317,112497.8,112482.3,112435.4,0,10491.24,10491,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
67804,68104,68704,352196.5,92954,259242.5,259185.9,259106.0,68104,68404,68704,180875.5,28881,151994.5,151855.7,151630.1,68404,68704,68704,59208.5,-53317,112525.5,112508.1,112447.1,0,10491.24,10491,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
68813,69113,69713,352235.0,92954,259281.0,259229.2,259125.8,69113,69413,69713,180917.5,28881,152036.5,151931.4,151686.2,69413,69713,69713,59308.25,-53317,112625.3,112542.0,112462.2,0,10491.24,10491,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
69822,70122,70722,352183.8,92954,259229.8,259240.4,259151.5,70122,70422,70722,181004.5,28881,152123.5,152004.3,151747.1,70422,70722,70722,59263.75,-53317,112580.8,112557.3,112482.1,0,10491.24,10491,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
70833,71133,71733,352258.0,92954,259304.0,259264.3,259173.6,71133,71433,71733,181031.8,28881,152150.8,152076.3,151811.1,71433,71733,71733,59141.75,-53317,112458.8,112547.6,112500.8,0,10491.24,10491,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
71844,72144,72744,352262.8,92954,259308.8,259280.9,259196.2,72144,72444,72744,181093.8,28881,152212.8,152130.9,151877.0,72444,72744,72744,59204.5,-53317,112521.5,112546.6,112512.4,0,10491.24,10491,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
72853,73153,73753,352202.5,92954,259248.5,259272.8,259217.2,73153,73453,73753,181130.5,28881,152249.5,152184.1,151940.1,73453,73753,73753,59208.25,-53317,112525.3,112521.6,112520.9,0,10491.24,10491,False,True,3412.9,2.750322,3.006968,9.282656,1,True,True,False
73862,74162,74762,352277.0,92954,259323.0,259296.1,259231.0,74162,74462,74762,181144.5,28881,152263.5,152219.1,152000.7,74462,74762,74762,59200.75,-53317,112517.8,112505.8,112521.1,0,10491.24,10491,False,True,3412.7,2.750161,3.006792,9.282113,1,True,True,False
74872,75172,75772,352270.0,92954,259316.0,259299.1,259247.2,75172,75472,75772,181229.3,28881,152348.3,152268.5,152055.0,75472,75772,75772,59179.75,-53317,112496.8,112515.3,112517.3,0,10491.24,10491,False,True,3411.8,2.749436,3.005999,9.279665,1,True,True,False
75881,76181,76781,352209.0,92954,259255.0,259285.6,259260.1,76181,76481,76781,181247.3,28881,152366.3,152306.9,152108.1,76481,76781,76781,59226.5,-53317,112543.5,112520.8,112516.8,0,10491.24,10491,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
