tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
112519,112819,113419,241626.3,96435,145191.3,145191.3,145191.3,112819,113119,113419,74329.75,32214,42115.75,42115.75,42115.75,113119,113419,113419,5270.5,-56048,61318.5,61318.5,61318.5,0,5371.068,5371,True,True,3411.9,2.749516,3.006087,9.279936,1,True,True,False
113529,113829,114429,241828.5,96435,145393.5,145241.8,145191.3,113829,114129,114429,74229.0,32214,42015.0,42090.56,42115.75,114129,114429,114429,5093.5,-56048,61141.5,61274.25,61318.5,0,5371.068,5371,False,True,3413.1,2.750484,3.007144,9.2832,1,True,True,False
114538,114838,115438,241887.5,96435,145452.5,145307.1,145203.8,114838,115138,115438,74322.25,32214,42108.25,42088.69,42109.49,115138,115438,115438,5019.0,-56048,61067.0,61211.38,61307.5,0,5371.068,5371,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
115547,115847,116447,242063.5,96435,145628.5,145416.4,145229.5,115847,116147,116447,74300.25,32214,42086.25,42081.31,42104.32,116147,116447,116447,5144.5,-56048,61192.5,61179.88,61283.61,0,5371.068,5371,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
116557,116857,117457,242128.3,96435,145693.3,145541.9,145276.0,116857,117157,117457,74295.5,32214,42081.5,42072.75,42098.61,117157,117457,117457,5140.75,-56048,61188.75,61147.44,61257.83,0,5371.068,5371,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
117566,117866,118466,242126.8,96435,145691.8,145616.5,145342.1,117866,118166,118466,74264.0,32214,42050.0,42081.5,42092.18,118166,118466,118466,5132.0,-56048,61180.0,61157.06,61230.4,0,5371.068,5371,False,True,3413.1,2.750484,3.007144,9.2832,1,True,True,False
118575,118875,119475,242259.8,96435,145824.8,145709.6,145410.3,118875,119175,119475,74294.5,32214,42080.5,42074.56,42089.53,119175,119475,119475,5126.75,-56048,61174.75,61184.0,61212.17,0,5371.068,5371,False,True,3412.1,2.749678,3.006263,9.28048,1,True,True,False
119584,119884,120484,242310.5,96435,145875.5,145771.3,145484.7,119884,120184,120484,74296.0,32214,42082.0,42073.5,42085.81,120184,120484,120484,5166.5,-56048,61214.5,61189.5,61205.17,0,5371.068,5371,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
120594,120894,121494,242365.5,96435,145930.5,145830.6,145555.9,120894,121194,121494,74330.0,32214,42116.0,42082.13,42082.75,121194,121494,121494,5179.0,-56048,61227.0,61199.06,61201.28,0,5371.068,5371,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
121604,121904,122504,242412.0,96435,145977.0,145901.9,145624.2,121904,122204,122504,74315.0,32214,42101.0,42094.88,42082.59,122204,122504,122504,5146.0,-56048,61194.0,61202.56,61200.73,0,5371.068,5371,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
122612,122912,123512,242362.8,96435,145927.8,145927.7,145693.2,122912,123212,123512,74328.25,32214,42114.25,42103.31,42085.64,123212,123512,123512,5171.0,-56048,61219.0,61213.63,61201.18,0,5371.068,5371,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
123621,123921,124521,242511.0,96435,146076.0,145977.8,145751.5,123921,124221,124521,74292.0,32214,42078.0,42102.31,42090.04,124221,124521,124521,5147.75,-56048,61195.75,61208.94,61204.28,0,5371.068,5371,False,True,3412.3,2.749839,3.006439,9.281025,1,True,True,False
124632,124932,125532,242494.3,96435,146059.3,146010.0,145807.7,124932,125232,125532,74340.0,32214,42126.0,42104.81,42093.09,125232,125532,125532,5174.0,-56048,61222.0,61207.69,61205.44,0,5371.068,5371,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
125641,125941,126541,242430.3,96435,145995.3,146014.6,145858.0,125941,126241,126541,74315.0,32214,42101.0,42104.81,42096.0,126241,126541,126541,5167.0,-56048,61215.0,61212.94,61206.0,0,5371.068,5371,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
126649,126949,127549,242561.8,96435,146126.8,146064.3,145896.9,126949,127249,127549,74316.75,32214,42102.75,42101.94,42098.19,127249,127549,127549,5192.75,-56048,61240.75,61218.38,61207.72,0,5371.068,5371,False,True,3412.6,2.750081,3.006704,9.28184,1,True,True,False
