tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
80776,81076,81676,201538.0,96736,104802.0,104802.0,104802.0,81076,81376,81676,101868.8,32399,69469.75,69469.75,69469.75,81376,81676,81676,-28065.5,-56344,28278.5,28278.5,28278.5,0,4297.761,4298,True,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
81784,82084,82684,202017.3,96736,105281.3,104921.8,104802.0,82084,82384,82684,101885.5,32399,69486.5,69473.94,69469.75,82384,82684,82684,-28156.75,-56344,28187.25,28255.69,28278.5,0,4297.761,4298,False,True,3410.1,2.748066,3.004501,9.275041,1,True,True,False
82793,83093,83693,202248.5,96736,105512.5,105099.4,104831.8,83093,83393,83693,101924.5,32399,69525.5,69487.88,69470.79,83393,83693,83693,-28166.75,-56344,28177.25,28230.38,28272.83,0,4297.761,4298,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
83803,84103,84703,202548.0,96736,105812.0,105351.9,104898.3,84103,84403,84703,101966.3,32399,69567.25,69512.25,69475.04,84403,84703,84703,-28157.75,-56344,28186.25,28207.31,28262.28,0,4297.761,4298,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
84812,85112,85712,202805.0,96736,106069.0,105668.7,105011.0,85112,85412,85712,101996.5,32399,69597.5,69544.19,69484.29,85412,85712,85712,-28145.75,-56344,28198.25,28187.25,28248.62,0,4297.761,4298,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
85821,86121,86721,202942.8,96736,106206.8,105900.1,105174.5,86121,86421,86721,101983.3,32399,69584.25,69568.63,69499.18,86421,86721,86721,-28136.5,-56344,28207.5,28192.31,28233.37,0,4297.761,4298,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
86831,87131,87731,203251.3,96736,106515.3,106150.8,105354.8,87131,87431,87731,102013.3,32399,69614.25,69590.81,69516.44,87431,87731,87731,-28107.5,-56344,28236.5,28207.13,28223.16,0,4297.761,4298,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
87840,88140,88740,203404.0,96736,106668.0,106364.8,105552.6,88140,88440,88740,102010.0,32399,69611.0,69601.75,69534.92,88440,88740,88740,-28079.5,-56344,28264.5,28226.69,28219.18,0,4297.761,4298,False,True,3410.1,2.748066,3.004501,9.275041,1,True,True,False
88848,89148,89748,203504.0,96736,106768.0,106539.5,105754.5,89148,89448,89748,102025.3,32399,69626.25,69608.94,69551.53,89448,89748,89748,-28111.75,-56344,28232.25,28235.19,28221.04,0,4297.761,4298,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
89857,90157,90757,203732.8,96736,106996.8,106737.0,105949.6,90157,90457,90757,102012.0,32399,69613.0,69616.13,69565.8,90457,90757,90757,-28088.25,-56344,28255.75,28247.25,28224.56,0,4297.761,4298,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
90868,91168,91768,203850.5,96736,107114.5,106886.8,106145.3,91168,91468,91768,102037.5,32399,69638.5,69622.19,69578.3,91468,91768,91768,-28095.5,-56344,28248.5,28250.25,28230.2,0,4297.761,4298,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
91877,92177,92777,203954.0,96736,107218.0,107024.3,106329.5,92177,92477,92777,102056.5,32399,69657.5,69633.81,69589.21,92477,92777,92777,-28116.0,-56344,28228.0,28241.13,28235.18,0,4297.761,4298,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
92886,93186,93786,203990.8,96736,107254.8,107146.0,106502.2,93186,93486,93786,102049.5,32399,69650.5,69639.88,69600.3,93486,93786,93786,-28082.5,-56344,28261.5,28248.44,28236.66,0,4297.761,4298,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
93897,94197,94797,203891.0,96736,107155.0,107185.6,106662.2,94197,94497,94797,102088.0,32399,69689.0,69658.88,69610.13,94497,94797,94797,-28063.75,-56344,28280.25,28254.56,28239.59,0,4297.761,4298,False,True,3412.4,2.749919,3.006527,9.281296,1,True,True,False
94905,95205,95805,204074.8,96736,107338.8,107241.6,106792.3,95205,95505,95805,102076.5,32399,69677.5,69668.63,69622.25,95505,95805,95805,-28031.5,-56344,28312.5,28270.56,28243.31,0,4297.761,4298,False,True,3411.5,2.749194,3.005734,9.278849,1,True,True,False
