tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
119763,120063,120663,201460.3,96805,104655.3,104655.3,104655.3,120063,120363,120663,52138.75,32614,19524.75,19524.75,19524.75,120363,120663,120663,-25664.5,-56538,30873.5,30873.5,30873.5,0,3227.582,3227.5,True,True,3409.9,2.747905,3.004325,9.274496,1,True,True,False
120774,121074,121674,201525.5,96805,104720.5,104671.6,104655.3,121074,121374,121674,52161.0,32614,19547.0,19530.31,19524.75,121374,121674,121674,-25650.25,-56538,30887.75,30877.06,30873.5,0,3227.582,3227.5,False,True,3410.8,2.74863,3.005118,9.276945,1,True,True,False
121784,122084,122684,201468.3,96805,104663.3,104673.6,104659.3,122084,122384,122684,52159.25,32614,19545.25,19535.44,19526.13,122384,122684,122684,-25667.25,-56538,30870.75,30876.38,30874.39,0,3227.582,3227.5,False,True,3410.0,2.747985,3.004413,9.274769,1,True,True,False
122794,123094,123694,201447.5,96805,104642.5,104670.4,104662.9,123094,123394,123694,52150.5,32614,19536.5,19538.38,19528.45,123394,123694,123694,-25680.5,-56538,30857.5,30872.38,30874.88,0,3227.582,3227.5,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
123805,124105,124705,201538.8,96805,104733.8,104690.0,104664.7,124105,124405,124705,52149.0,32614,19535.0,19540.94,19530.91,124405,124705,124705,-25655.5,-56538,30882.5,30874.63,30874.26,0,3227.582,3227.5,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
124815,125115,125715,201542.5,96805,104737.5,104694.3,104671.0,125115,125415,125715,52153.75,32614,19539.75,19539.13,19533.41,125415,125715,125715,-25643.25,-56538,30894.75,30876.38,30874.35,0,3227.582,3227.5,False,True,3410.9,2.74871,3.005206,9.277216,1,True,True,False
125825,126125,126725,201483.0,96805,104678.0,104697.9,104676.8,126125,126425,126725,52158.75,32614,19544.75,19539.0,19534.83,126425,126725,126725,-25669.0,-56538,30869.0,30875.94,30874.85,0,3227.582,3227.5,False,True,3410.9,2.74871,3.005206,9.277216,1,True,True,False
126834,127134,127734,201557.8,96805,104752.8,104725.5,104682.0,127134,127434,127734,52156.0,32614,19542.0,19540.38,19535.87,127434,127734,127734,-25649.0,-56538,30889.0,30883.81,30875.12,0,3227.582,3227.5,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
127844,128144,128744,201501.8,96805,104696.8,104716.3,104692.8,128144,128444,128744,52140.75,32614,19526.75,19538.31,19536.99,128444,128744,128744,-25668.75,-56538,30869.25,30880.5,30877.28,0,3227.582,3227.5,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
128854,129154,129754,201551.0,96805,104746.0,104718.4,104698.7,129154,129454,129754,52174.5,32614,19560.5,19543.5,19537.32,129454,129754,129754,-25659.25,-56538,30878.75,30876.5,30878.08,0,3227.582,3227.5,False,True,3412.0,2.749597,3.006175,9.280209,1,True,True,False
129863,130163,130763,201562.8,96805,104757.8,104738.3,104703.6,130163,130463,130763,52152.75,32614,19538.75,19542.0,19538.85,130463,130763,130763,-25648.75,-56538,30889.25,30881.56,30877.69,0,3227.582,3227.5,False,True,3410.1,2.748066,3.004501,9.275041,1,True,True,False
130875,131175,131775,201522.3,96805,104717.3,104729.4,104712.2,131175,131475,131775,52121.5,32614,19507.5,19533.38,19539.64,131475,131775,131775,-25641.75,-56538,30896.25,30883.38,30878.65,0,3227.582,3227.5,False,True,3410.6,2.748469,3.004942,9.276401,1,True,True,False
131885,132185,132785,201595.8,96805,104790.8,104752.9,104716.5,132185,132485,132785,52145.5,32614,19531.5,19534.56,19538.08,132485,132785,132785,-25675.0,-56538,30863.0,30881.81,30879.83,0,3227.582,3227.5,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
132895,133195,133795,201589.5,96805,104784.5,104762.6,104725.6,133195,133495,133795,52132.0,32614,19518.0,19523.94,19537.21,133495,133795,133795,-25654.0,-56538,30884.0,30883.13,30880.32,0,3227.582,3227.5,False,True,3411.7,2.749355,3.005911,9.279393,1,True,True,False
133908,134208,134808,201551.3,96805,104746.3,104759.7,104734.8,134208,134508,134808,52143.25,32614,19529.25,19521.56,19533.91,134508,134808,134808,-25647.25,-56538,30890.75,30883.5,30881.02,0,3227.582,3227.5,False,True,3410.7,2.748549,3.00503,9.276673,1,True,True,False
