tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,realValueFiltered,realValue,correctedValueFiltered,bSync,bHold,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
59180,59480,60080,145218.8,96747,48471.75,48471.75,48471.75,59480,59780,60080,57901.0,32495,25406.0,25406.0,25406.0,59780,60080,60080,-27111.5,-56589,29477.5,29477.5,29477.5,0,2160.764,2161,True,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
60188,60488,61088,145248.5,96747,48501.5,48479.19,48471.75,60488,60788,61088,57864.75,32495,25369.75,25396.94,25406.0,60788,61088,61088,-27079.0,-56589,29510.0,29485.63,29477.5,0,2160.764,2161,False,True,3411.6,2.749275,3.005823,9.27912,1,True,True,False
61197,61497,62097,145232.8,96747,48485.75,48482.69,48473.6,61497,61797,62097,57896.0,32495,25401.0,25395.69,25403.75,61797,62097,62097,-27041.0,-56589,29548.0,29503.25,29479.52,0,2160.764,2161,False,True,3411.4,2.749113,3.005646,9.278576,1,True,True,False
62205,62506,63106,145222.0,96747,48475.0,48483.5,48475.86,62506,62806,63106,57883.75,32495,25388.75,25391.38,25401.75,62806,63106,63106,-27011.0,-56589,29578.0,29528.38,29485.42,0,2160.764,2161,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
63214,63514,64114,145264.5,96747,48517.5,48494.94,48477.76,63514,63814,64114,57859.0,32495,25364.0,25380.88,25399.17,63814,64114,64114,-27050.25,-56589,29538.75,29543.69,29496.09,0,2160.764,2161,False,True,3410.4,2.748307,3.004765,9.275856,1,True,True,False
64223,64523,65123,145271.0,96747,48524.0,48500.56,48482.03,64523,64823,65123,57908.0,32495,25413.0,25391.69,25394.62,64823,65123,65123,-27049.0,-56589,29540.0,29551.19,29507.92,0,2160.764,2161,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
65235,65535,66135,145249.8,96747,48502.75,48504.81,48486.63,65535,65835,66135,57913.5,32495,25418.5,25396.06,25393.89,65835,66135,66135,-27044.5,-56589,29544.5,29550.31,29518.67,0,2160.764,2161,False,True,3411.2,2.748952,3.00547,9.278033,1,True,True,False
66244,66544,67144,145326.3,96747,48579.25,48530.88,48491.15,66544,66844,67144,57901.5,32495,25406.5,25400.5,25394.43,66844,67144,67144,-27085.75,-56589,29503.25,29531.63,29526.54,0,2160.764,2161,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
67253,67553,68153,145302.8,96747,48555.75,48540.44,48501.02,67553,67853,68153,57898.75,32495,25403.75,25410.44,25395.94,67853,68153,68153,-27022.25,-56589,29566.75,29538.63,29527.8,0,2160.764,2161,False,True,3411.1,2.748872,3.005382,9.277761,1,True,True,False
68262,68562,69162,145266.3,96747,48519.25,48539.25,48510.82,68562,68862,69162,57890.25,32495,25395.25,25406.0,25399.54,68862,69162,69162,-27045.5,-56589,29543.5,29539.5,29530.49,0,2160.764,2161,False,True,3411.0,2.748791,3.005294,9.277489,1,True,True,False
69271,69571,70171,145287.3,96747,48540.25,48548.63,48517.89,69571,69871,70171,57886.5,32495,25391.5,25399.25,25401.15,69871,70171,70171,-27010.0,-56589,29579.0,29548.13,29532.73,0,2160.764,2161,False,True,3410.5,2.748388,3.004853,9.276129,1,True,True,False
70280,70580,71180,145274.3,96747,48527.25,48535.63,48525.53,70580,70880,71180,57890.75,32495,25395.75,25396.56,25400.68,70880,71180,71180,-27027.0,-56589,29562.0,29562.81,29536.56,0,2160.764,2161,False,True,3409.7,2.747744,3.004149,9.273953,1,True,True,False
71289,71589,72189,145295.0,96747,48548.0,48533.69,48528.04,71589,71889,72189,57905.75,32495,25410.75,25398.31,25399.66,71889,72189,72189,-27035.25,-56589,29553.75,29559.56,29543.08,0,2160.764,2161,False,True,3409.8,2.747824,3.004237,9.274225,1,True,True,False
72300,72600,73200,145315.5,96747,48568.5,48546.0,48529.45,72600,72900,73200,57886.0,32495,25391.0,25397.25,25399.32,72900,73200,73200,-27033.75,-56589,29555.25,29562.5,29547.18,0,2160.764,2161,False,True,3410.7,2.748549,3.00503,9.276673,1,True,True,False
73308,73608,74208,145289.0,96747,48542.0,48546.44,48533.56,73608,73908,74208,57861.5,32495,25366.5,25391.0,25398.81,73908,74208,74208,-27018.5,-56589,29570.5,29560.38,29550.99,0,2160.764,2161,False,True,3410.3,2.748227,3.004677,9.275585,1,True,True,False
