tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
47264,47564,48464,86719.5,12567,74152.5,74152.5,74152.5,47564,47864,48464,-20733.5,-80335,59601.5,59601.5,59601.5,47864,48164,48464,57398.5,-1171,58569.5,58569.5,58569.5,48164,48464,48464,154741.3,83028,71713.25,71713.25,71713.25,0,4961.819,4962.0,True,0,0,0,0,0,True,True,False
48586,48886,49786,86671.0,12567,74104.0,74104.0,74104.0,48886,49186,49786,-20766.0,-80335,59569.0,59569.0,59569.0,49186,49486,49786,57480.5,-1171,58651.5,58651.5,58651.5,49486,49786,49786,154787.0,83028,71759.0,71759.0,71759.0,0,4962.817,4963.0,True,0,0,0,0,0,True,True,False
49906,50206,51106,86744.0,12567,74177.0,74177.0,74177.0,50206,50506,51106,-20751.25,-80335,59583.75,59583.75,59583.75,50506,50806,51106,57422.5,-1171,58593.5,58593.5,58593.5,50806,51106,51106,154768.0,83028,71740.0,71740.0,71740.0,0,4962.832,4963.0,True,0,0,0,0,0,True,True,False
51228,51528,52428,86728.75,12567,74161.75,74161.75,74161.75,51528,51828,52428,-20759.0,-80335,59576.0,59576.0,59576.0,51828,52128,52428,57444.75,-1171,58615.75,58615.75,58615.75,52128,52428,52428,154807.3,83028,71779.25,71779.25,71779.25,0,4963.598,4963.5,True,0,0,0,0,0,True,True,False
52551,52851,53751,86710.5,12567,74143.5,74143.5,74143.5,52851,53151,53751,-20764.75,-80335,59570.25,59570.25,59570.25,53151,53451,53751,57480.0,-1171,58651.0,58651.0,58651.0,53451,53751,53751,154779.5,83028,71751.5,71751.5,71751.5,0,4963.344,4963.0,True,0,0,0,0,0,True,True,False
53873,54173,55073,86729.0,12567,74162.0,74162.0,74162.0,54173,54473,55073,-20747.0,-80335,59588.0,59588.0,59588.0,54473,54773,55073,57437.0,-1171,58608.0,58608.0,58608.0,54773,55073,55073,154844.8,83028,71816.75,71816.75,71816.75,0,4964.408,4964.5,True,0,0,0,0,0,True,True,False
55196,55496,56396,86655.75,12567,74088.75,74088.75,74088.75,55496,55796,56396,-20708.5,-80335,59626.5,59626.5,59626.5,55796,56096,56396,57422.5,-1171,58593.5,58593.5,58593.5,56096,56396,56396,154817.0,83028,71789.0,71789.0,71789.0,0,4963.187,4963.0,True,0,0,0,0,0,True,True,False
56520,56820,57720,86670.25,12567,74103.25,74103.25,74103.25,56820,57120,57720,-20734.75,-80335,59600.25,59600.25,59600.25,57120,57420,57720,57416.5,-1171,58587.5,58587.5,58587.5,57420,57720,57720,154845.0,83028,71817.0,71817.0,71817.0,0,4963.294,4963.0,True,0,0,0,0,0,True,True,False
57846,58146,59046,86684.25,12567,74117.25,74117.25,74117.25,58146,58446,59046,-20722.0,-80335,59613.0,59613.0,59613.0,58446,58746,59046,57428.5,-1171,58599.5,58599.5,58599.5,58746,59046,59046,154804.8,83028,71776.75,71776.75,71776.75,0,4963.263,4963.0,True,0,0,0,0,0,True,True,False
59168,59468,60368,86690.75,12567,74123.75,74123.75,74123.75,59468,59768,60368,-20739.25,-80335,59595.75,59595.75,59595.75,59768,60068,60368,57415.0,-1171,58586.0,58586.0,58586.0,60068,60368,60368,154822.8,83028,71794.75,71794.75,71794.75,0,4963.09,4963.0,True,0,0,0,0,0,True,True,False
