tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
41993,42293,43193,85317.0,11819,73498.0,73516.31,73501.95,42293,42593,43193,-24867.5,-79331,54463.5,54437.44,54394.28,42593,42893,43193,57001.25,-2321,59322.25,59299.63,59303.89,42893,43193,43193,158631.5,83272,75359.5,75343.06,75309.86,0,4925.773,4926.0,False,0,0,0,0,0,True,True,False
43317,43617,44517,85323.75,11819,73504.75,73514.06,73505.52,43617,43917,44517,-24926.5,-79331,54404.5,54431.44,54405.01,43917,44217,44517,57017.5,-2321,59338.5,59304.25,59302.83,44217,44517,44517,158656.5,83272,75384.5,75363.38,75318.11,0,4926.189,4926.0,False,0,0,0,0,0,True,True,False
44640,44940,45840,85176.5,11819,73357.5,73357.5,73357.5,44940,45240,45840,-24682.0,-79331,54649.0,54649.0,54649.0,45240,45540,45840,56735.0,-2321,59056.0,59056.0,59056.0,45540,45840,45840,158951.3,83272,75679.25,75679.25,75679.25,0,4930.788,4931.0,True,0,0,0,0,0,True,True,False
45962,46262,47162,84937.5,11819,73118.5,73118.5,73118.5,46262,46562,47162,-24593.5,-79331,54737.5,54737.5,54737.5,46562,46862,47162,56702.0,-2321,59023.0,59023.0,59023.0,46862,47162,47162,158965.3,83272,75693.25,75693.25,75693.25,0,4928.291,4928.0,True,0,0,0,0,0,True,True,False
47286,47586,48486,84987.75,11819,73168.75,73131.06,73118.5,47586,47886,48486,-24592.75,-79331,54738.25,54737.69,54737.5,47886,48186,48486,56745.25,-2321,59066.25,59033.81,59023.0,48186,48486,48486,158903.3,83272,75631.25,75677.75,75693.25,0,4928.291,4928.0,False,0,0,0,0,0,True,True,False
48611,48911,49811,84983.0,11819,73164.0,73142.44,73121.63,48911,49211,49811,-24580.75,-79331,54750.25,54740.88,54737.55,49211,49511,49811,56728.0,-2321,59049.0,59040.31,59025.69,49511,49811,49811,158952.3,83272,75680.25,75674.5,75689.4,0,4928.323,4928.0,False,0,0,0,0,0,True,True,False
49937,50237,51137,84979.25,11819,73160.25,73152.88,73126.8,50237,50537,51137,-24589.5,-79331,54741.5,54741.88,54738.38,50537,50837,51137,56740.0,-2321,59061.0,59049.81,59029.32,50837,51137,51137,158977.0,83272,75705.0,75677.44,75685.7,0,4928.427,4928.5,False,0,0,0,0,0,True,True,False
51259,51559,52459,84985.75,11819,73166.75,73164.94,73133.28,51559,51859,52459,-24564.5,-79331,54766.5,54749.13,54739.25,51859,52159,52459,56728.0,-2321,59049.0,59056.31,59034.42,52159,52459,52459,158967.3,83272,75695.25,75677.94,75683.65,0,4928.613,4928.5,False,0,0,0,0,0,True,True,False
52582,52882,53782,84973.0,11819,73154.0,73161.25,73141.15,52882,53182,53782,-24569.5,-79331,54761.5,54754.94,54741.7,53182,53482,53782,56730.5,-2321,59051.5,59052.63,59039.86,53482,53782,53782,158993.8,83272,75721.75,75700.56,75682.23,0,4928.874,4929.0,False,0,0,0,0,0,True,True,False
53906,54206,55106,84977.5,11819,73158.5,73159.88,73146.15,54206,54506,55106,-24570.5,-79331,54760.5,54757.5,54744.99,54506,54806,55106,56703.75,-2321,59024.75,59046.56,59043.03,54806,55106,55106,158966.5,83272,75694.5,75704.13,75686.78,0,4929.172,4929.0,False,0,0,0,0,0,True,True,False
55229,55529,56429,85018.5,11819,73199.5,73169.69,73149.56,55529,55829,56429,-24584.75,-79331,54746.25,54758.69,54748.1,55829,56129,56429,56742.0,-2321,59063.0,59047.06,59043.91,56129,56429,56429,158951.8,83272,75679.75,75697.81,75691.09,0,4929.392,4929.0,False,0,0,0,0,0,True,True,False
56553,56853,57753,84958.75,11819,73139.75,73162.94,73154.56,56853,57153,57753,-24593.75,-79331,54737.25,54751.38,54750.73,57153,57453,57753,56764.25,-2321,59085.25,59056.13,59044.7,57453,57753,57753,158980.5,83272,75708.5,75701.13,75692.77,0,4929.576,4929.5,False,0,0,0,0,0,True,True,False
57877,58177,59077,84999.75,11819,73180.75,73169.63,73156.65,58177,58477,59077,-24580.5,-79331,54750.5,54748.63,54750.89,58477,58777,59077,56743.25,-2321,59064.25,59059.31,59047.54,58777,59077,59077,158981.5,83272,75709.5,75698.06,75694.84,0,4929.708,4930.0,False,0,0,0,0,0,True,True,False
