tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
181069,181369,182269,83740.25,11819,71921.25,71919.19,71890.52,181369,181669,182269,-24645.5,-79331,54685.5,54702.0,54749.89,181669,181969,182269,57812.75,-2321,60133.75,60083.19,60002.56,181969,182269,182269,159006.8,83272,75734.75,75761.63,75833.39,0,4930.113,4930.0,False,0,0,0,0,0,True,True,False
182393,182693,183593,83862.25,11819,72043.25,71954.06,71897.64,182693,182993,183593,-24713.0,-79331,54618.0,54674.75,54737.99,182993,183293,183593,57845.75,-2321,60166.75,60128.63,60022.6,183293,183593,183593,158969.8,83272,75697.75,75719.06,75815.55,0,4930.04,4930.0,False,0,0,0,0,0,True,True,False
183717,184017,184917,83865.75,11819,72046.75,71998.69,71911.66,184017,184317,184917,-24694.25,-79331,54636.75,54645.44,54722.27,184317,184617,184917,57842.0,-2321,60163.0,60145.63,60048.95,184617,184917,184917,158977.3,83272,75705.25,75717.56,75791.58,0,4930.009,4930.0,False,0,0,0,0,0,True,True,False
185043,185343,186243,83862.0,11819,72043.0,72013.56,71933.29,185343,185643,186243,-24703.0,-79331,54628.0,54642.06,54703.18,185643,185943,186243,57822.0,-2321,60143.0,60151.63,60072.98,185943,186243,186243,158949.0,83272,75677.0,75703.69,75773.19,0,4930.094,4930.0,False,0,0,0,0,0,True,True,False
186367,186667,187567,83856.25,11819,72037.25,72042.56,71953.24,186667,186967,187567,-24702.0,-79331,54629.0,54627.94,54687.99,186967,187267,187567,57881.0,-2321,60202.0,60168.69,60092.52,187267,187567,187567,158959.0,83272,75687.0,75691.75,75755.91,0,4930.166,4930.0,False,0,0,0,0,0,True,True,False
187691,187991,188891,83900.0,11819,72081.0,72052.0,71975.44,187991,188291,188891,-24685.5,-79331,54645.5,54634.81,54673.07,188291,188591,188891,57743.5,-2321,60064.5,60143.13,60111.45,188591,188891,188891,159073.0,83272,75801.0,75717.56,75739.97,0,4930.292,4930.0,False,0,0,0,0,0,True,True,False
189014,189314,190214,83755.5,11819,71936.5,72024.44,71994.47,189314,189614,190214,-24604.5,-79331,54726.5,54657.25,54663.56,189614,189914,190214,57791.75,-2321,60112.75,60130.56,60119.32,189914,190214,190214,159042.5,83272,75770.5,75733.88,75734.4,0,4930.459,4930.5,False,0,0,0,0,0,True,True,False
190341,190641,191541,83862.25,11819,72043.25,72024.5,72001.92,190641,190941,191541,-24770.75,-79331,54560.25,54640.31,54662.0,190941,191241,191541,57932.5,-2321,60253.5,60158.19,60122.12,191241,191541,191541,158879.8,83272,75607.75,75716.56,75734.27,0,4930.602,4930.5,False,0,0,0,0,0,True,True,False
191667,191967,192867,83985.75,11819,72166.75,72056.88,72007.53,191967,192267,192867,-24737.25,-79331,54593.75,54631.5,54656.61,192267,192567,192867,57901.75,-2321,60222.75,60163.38,60131.08,192567,192867,192867,158904.8,83272,75632.75,75703.0,75729.87,0,4930.676,4930.5,False,0,0,0,0,0,True,True,False
192994,193294,194194,83956.25,11819,72137.25,72070.94,72019.8,193294,193594,194194,-24650.0,-79331,54681.0,54640.38,54650.37,193594,193894,194194,57852.0,-2321,60173.0,60190.5,60139.11,193894,194194,194194,158930.0,83272,75658.0,75667.25,75723.19,0,4930.78,4931.0,False,0,0,0,0,0,True,True,False
194317,194617,195517,83869.0,11819,72050.0,72099.31,72032.51,194617,194917,195517,-24649.25,-79331,54681.75,54629.19,54647.89,194917,195217,195517,57834.0,-2321,60155.0,60201.06,60151.88,195217,195517,195517,159015.5,83272,75743.5,75660.5,75709.29,0,4930.926,4931.0,False,0,0,0,0,0,True,True,False
195640,195940,196840,83805.5,11819,71986.5,72085.13,72049.11,195940,196240,196840,-24585.0,-79331,54746.0,54675.63,54643.24,196240,196540,196840,57752.75,-2321,60073.75,60156.13,60164.11,196540,196840,196840,159090.5,83272,75818.5,75713.19,75697.16,0,4931.114,4931.0,False,0,0,0,0,0,True,True,False
196964,197264,198164,83802.0,11819,71983.0,72039.19,72058.06,197264,197564,198164,-24622.0,-79331,54709.0,54704.44,54651.29,197564,197864,198164,57782.0,-2321,60103.0,60126.19,60162.12,197864,198164,198164,159065.3,83272,75793.25,75753.31,75701.15,0,4931.464,4931.5,False,0,0,0,0,0,True,True,False
