tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
83175,83475,84375,75774.75,4880,70894.75,70894.75,70894.75,83475,83775,84375,-5318.0,-71834,66516.0,66516.0,66516.0,83775,84075,84375,55658.25,-7925,63583.25,63583.25,63583.25,84075,84375,84375,151215.0,89239,61976.0,61976.0,61976.0,0,4965.125,4965.0,True,0,0,0,0,0,True,True,False
84498,84798,85698,75741.25,4880,70861.25,70861.25,70861.25,84798,85098,85698,-5351.0,-71834,66483.0,66483.0,66483.0,85098,85398,85698,55714.5,-7925,63639.5,63639.5,63639.5,85398,85698,85698,151149.5,89239,61910.5,61910.5,61910.5,0,4963.752,4964.0,True,0,0,0,0,0,True,True,False
85820,86120,87020,75833.25,4880,70953.25,70953.25,70953.25,86120,86420,87020,-5450.5,-71834,66383.5,66383.5,66383.5,86420,86720,87020,55711.25,-7925,63636.25,63636.25,63636.25,86720,87020,87020,151160.5,89239,61921.5,61921.5,61921.5,0,4963.357,4963.0,True,0,0,0,0,0,True,True,False
87143,87443,88343,75737.5,4880,70857.5,70857.5,70857.5,87443,87743,88343,-5314.0,-71834,66520.0,66520.0,66520.0,87743,88043,88343,55647.5,-7925,63572.5,63572.5,63572.5,88043,88343,88343,151172.3,89239,61933.25,61933.25,61933.25,0,4963.573,4963.5,True,0,0,0,0,0,True,True,False
88465,88765,89665,75711.75,4880,70831.75,70831.75,70831.75,88765,89065,89665,-5320.25,-71834,66513.75,66513.75,66513.75,89065,89365,89665,55663.25,-7925,63588.25,63588.25,63588.25,89365,89665,89665,151191.8,89239,61952.75,61952.75,61952.75,0,4963.696,4963.5,True,0,0,0,0,0,True,True,False
89788,90088,90988,75709.25,4880,70829.25,70829.25,70829.25,90088,90388,90988,-5298.0,-71834,66536.0,66536.0,66536.0,90388,90688,90988,55644.0,-7925,63569.0,63569.0,63569.0,90688,90988,90988,151190.5,89239,61951.5,61951.5,61951.5,0,4963.714,4964.0,True,0,0,0,0,0,True,True,False
91109,91409,92309,75704.5,4880,70824.5,70824.5,70824.5,91409,91709,92309,-5330.5,-71834,66503.5,66503.5,66503.5,91709,92009,92309,55664.75,-7925,63589.75,63589.75,63589.75,92009,92309,92309,151211.3,89239,61972.25,61972.25,61972.25,0,4963.763,4964.0,True,0,0,0,0,0,True,True,False
92434,92734,93634,75714.25,4880,70834.25,70834.25,70834.25,92734,93034,93634,-5310.75,-71834,66523.25,66523.25,66523.25,93034,93334,93634,55660.75,-7925,63585.75,63585.75,63585.75,93334,93634,93634,151187.0,89239,61948.0,61948.0,61948.0,0,4963.795,4964.0,True,0,0,0,0,0,True,True,False
93760,94060,94960,75717.5,4880,70837.5,70837.5,70837.5,94060,94360,94960,-5322.75,-71834,66511.25,66511.25,66511.25,94360,94660,94960,55692.5,-7925,63617.5,63617.5,63617.5,94660,94960,94960,151216.0,89239,61977.0,61977.0,61977.0,0,4964.771,4965.0,True,0,0,0,0,0,True,True,False
95084,95384,96284,75725.5,4880,70845.5,70845.5,70845.5,95384,95684,96284,-5339.75,-71834,66494.25,66494.25,66494.25,95684,95984,96284,55673.25,-7925,63598.25,63598.25,63598.25,95984,96284,96284,151145.3,89239,61906.25,61906.25,61906.25,0,4962.836,4963.0,True,0,0,0,0,0,True,True,False
