tBeforeMeasure1,tAfterMeasure1,tAfterAlgo1,realValue_WU1,offset1,relativeVal_WU1,realValue_WU_MovAvg1,realValue_WU_Filt1,tBeforeMeasure2,tAfterMeasure2,tAfterAlgo2,realValue_WU2,offset2,relativeVal_WU2,realValue_WU_MovAvg2,realValue_WU_Filt2,tBeforeMeasure3,tAfterMeasure3,tAfterAlgo3,realValue_WU3,offset3,relativeVal_WU3,realValue_WU_MovAvg3,realValue_WU_Filt3,tBeforeMeasure4,tAfterMeasure4,tAfterAlgo4,realValue_WU4,offset4,relativeVal_WU4,realValue_WU_MovAvg4,realValue_WU_Filt4,realValueFiltered,realValue,correctedValueFiltered,bSync,vccReadBits,vccReadVolts,vccGPIO,vccVolts,ratioVCCMAX,B_DEBUG_MODE,B_SERIALPORT,BF_SERIALPORT
55426,55726,56626,72572.5,5421,67151.5,67151.5,67151.5,55726,56026,56626,-16566.25,-73172,56605.75,56605.75,56605.75,56026,56326,56626,59662.5,-6839,66501.5,66501.5,66501.5,56326,56626,56626,160462.0,88531,71931.0,71931.0,71931.0,0,4943.772,4944.0,True,0,0,0,0,0,True,True,False
56748,57048,57948,72798.25,5421,67377.25,67377.25,67377.25,57048,57348,57948,-16431.0,-73172,56741.0,56741.0,56741.0,57348,57648,57948,59207.0,-6839,66046.0,66046.0,66046.0,57648,57948,57948,160998.3,88531,72467.25,72467.25,72467.25,0,4951.516,4951.5,True,0,0,0,0,0,True,True,False
58073,58373,59273,72223.75,5421,66802.75,66802.75,66802.75,58373,58673,59273,-16122.75,-73172,57049.25,57049.25,57049.25,58673,58973,59273,59129.25,-6839,65968.25,65968.25,65968.25,58973,59273,59273,161026.3,88531,72495.25,72495.25,72495.25,0,4947.414,4947.5,True,0,0,0,0,0,True,True,False
59398,59698,60598,72275.5,5421,66854.5,66854.5,66854.5,59698,59998,60598,-16149.25,-73172,57022.75,57022.75,57022.75,59998,60298,60598,59143.5,-6839,65982.5,65982.5,65982.5,60298,60598,60598,161023.3,88531,72492.25,72492.25,72492.25,0,4947.942,4948.0,True,0,0,0,0,0,True,True,False
60723,61023,61923,72292.75,5421,66871.75,66858.81,66854.5,61023,61323,61923,-16212.75,-73172,56959.25,57006.88,57022.75,61323,61623,61923,59198.75,-6839,66037.75,65996.31,65982.5,61623,61923,61923,160982.5,88531,72451.5,72482.06,72492.25,0,4947.942,4948.0,False,0,0,0,0,0,True,True,False
62046,62346,63246,72325.5,5421,66904.5,66871.31,66855.57,62346,62646,63246,-16228.25,-73172,56943.75,56987.13,57018.8,62646,62946,63246,59237.25,-6839,66076.25,66019.75,65985.93,62946,63246,63246,160955.8,88531,72424.75,72465.19,72489.72,0,4947.897,4948.0,False,0,0,0,0,0,True,True,False
63369,63669,64569,72359.75,5421,66938.75,66892.38,66859.48,63669,63969,64569,-16261.0,-73172,56911.0,56959.19,57010.93,63969,64269,64569,59232.5,-6839,66071.5,66042.0,65994.34,64269,64569,64569,160929.5,88531,72398.5,72441.75,72483.63,0,4947.849,4948.0,False,0,0,0,0,0,True,True,False
64691,64991,65891,72368.5,5421,66947.5,66915.63,66867.66,64991,65291,65891,-16263.25,-73172,56908.75,56930.69,56998.07,65291,65591,65891,59268.75,-6839,66107.75,66073.31,66006.18,65591,65891,65891,160944.8,88531,72413.75,72422.13,72473.22,0,4947.753,4948.0,False,0,0,0,0,0,True,True,False
66014,66314,67214,72380.75,5421,66959.75,66937.63,66879.59,66314,66614,67214,-16263.75,-73172,56908.25,56917.94,56981.33,66614,66914,67214,59311.25,-6839,66150.25,66101.44,66022.87,66914,67214,67214,160848.5,88531,72317.5,72388.63,72460.52,0,4947.69,4947.5,False,0,0,0,0,0,True,True,False
67337,67637,68537,72520.25,5421,67099.25,66986.31,66894.01,67637,67937,68537,-16395.25,-73172,56776.75,56876.19,56965.57,67937,68237,68537,59395.75,-6839,66234.75,66141.06,66042.4,68237,68537,68537,160755.3,88531,72224.25,72338.5,72442.66,0,4947.647,4947.5,False,0,0,0,0,0,True,True,False
